helics_time,AMRwind_time,AMRWind_speed,AMRWind_direction,power_0,power_1,turbine_wd_direction_0,turbine_wd_direction_1
378.0,32588,7.98845,240.648,1558500.0,1159890.0,240.555,244.028
379.0,32588.5,7.98841,240.65,1576700.0,1154450.0,240.665,244.351
380.0,32589,7.98836,240.651,1592800.0,1149520.0,240.719,244.697
381.0,32589.5,7.98831,240.653,1606660.0,1144730.0,240.721,245.063
382.0,32590,7.98826,240.654,1618670.0,1139700.0,240.685,245.447
383.0,32590.5,7.98821,240.656,1629200.0,1133750.0,240.628,245.845
384.0,32591,7.98815,240.657,1638780.0,1126260.0,240.57,246.256
385.0,32591.5,7.98809,240.659,1648080.0,1116670.0,240.531,246.676
386.0,32592,7.98804,240.661,1657480.0,1104530.0,240.517,247.094
387.0,32592.5,7.98798,240.662,1667280.0,1089630.0,240.524,247.498
388.0,32593,7.98792,240.664,1677280.0,1072180.0,240.537,247.874
389.0,32593.5,7.98786,240.665,1686730.0,1052700.0,240.542,248.205
390.0,32594,7.9878,240.667,1694530.0,1031820.0,240.53,248.474
391.0,32594.5,7.98775,240.668,1699870.0,1010450.0,240.495,248.665
392.0,32595,7.9877,240.67,1702310.0,989571,240.436,248.766
393.0,32595.5,7.98765,240.671,1701880.0,970343,240.351,248.768
394.0,32596,7.98761,240.673,1698980.0,953906,240.244,248.669
395.0,32596.5,7.98758,240.674,1694130.0,941326,240.116,248.482
396.0,32597,7.98754,240.676,1688120.0,933336,239.972,248.228
397.0,32597.5,7.98752,240.677,1682010.0,930483,239.817,247.936
398.0,32598,7.98749,240.678,1677020.0,932910,239.659,247.625
399.0,32598.5,7.98747,240.68,1674300.0,940301,239.509,247.312
400.0,32599,7.98745,240.681,1674760.0,951829,239.38,246.999
401.0,32599.5,7.98743,240.682,1679090.0,966282,239.289,246.688
402.0,32600,7.98742,240.684,1687410.0,982229,239.249,246.378
403.0,32600.5,7.98741,240.685,1699180.0,998192,239.269,246.072
404.0,32601,7.9874,240.686,1713180.0,1013000.0,239.346,245.78
405.0,32601.5,7.98739,240.687,1727920.0,1025980.0,239.455,245.515
406.0,32602,7.98738,240.689,1741990.0,1037000.0,239.557,245.291
407.0,32602.5,7.98738,240.69,1754610.0,1046440.0,239.607,245.109
408.0,32603,7.98737,240.691,1765830.0,1055230.0,239.57,244.965
409.0,32603.5,7.98736,240.692,1776650.0,1064510.0,239.433,244.843
410.0,32604,7.98735,240.694,1788750.0,1075700.0,239.207,244.729
411.0,32604.5,7.98734,240.695,1803680.0,1090000.0,238.925,244.612
412.0,32605,7.98732,240.696,1822390.0,1108250.0,238.63,244.489
413.0,32605.5,7.9873,240.698,1844590.0,1130500.0,238.367,244.371
414.0,32606,7.98728,240.699,1868670.0,1155690.0,238.164,244.274
415.0,32606.5,7.98726,240.7,1891920.0,1181800.0,238.039,244.207
416.0,32607,7.98724,240.702,1911800.0,1206680.0,237.987,244.167
417.0,32607.5,7.98721,240.703,1926590.0,1228650.0,237.992,244.131
418.0,32608,7.98719,240.704,1935810.0,1247520.0,238.031,244.068
419.0,32608.5,7.98716,240.706,1940170.0,1264220.0,238.085,243.949
420.0,32609,7.98714,240.707,1941290.0,1280580.0,238.141,243.757
421.0,32609.5,7.98712,240.709,1940840.0,1298320.0,238.201,243.493
422.0,32610,7.9871,240.71,1939760.0,1318690.0,238.271,243.178
423.0,32610.5,7.98708,240.711,1938440.0,1341570.0,238.353,242.855
424.0,32611,7.98706,240.713,1936820.0,1365700.0,238.442,242.575
425.0,32611.5,7.98704,240.714,1934660.0,1389690.0,238.527,242.38
426.0,32612,7.98703,240.716,1931630.0,1412240.0,238.6,242.296
427.0,32612.5,7.98701,240.717,1927440.0,1432350.0,238.655,242.328
428.0,32613,7.987,240.719,1922150.0,1449750.0,238.687,242.462
429.0,32613.5,7.98699,240.72,1916030.0,1464770.0,238.693,242.675
430.0,32614,7.98698,240.721,1909550.0,1478080.0,238.672,242.942
431.0,32614.5,7.98697,240.723,1903540.0,1490320.0,238.624,243.239
432.0,32615,7.98695,240.724,1898750.0,1501720.0,238.557,243.549
433.0,32615.5,7.98694,240.725,1895790.0,1512100.0,238.479,243.862
434.0,32616,7.98692,240.726,1894710.0,1521010.0,238.399,244.169
435.0,32616.5,7.9869,240.727,1895260.0,1527880.0,238.327,244.464
436.0,32617,7.98687,240.728,1897100.0,1532270.0,238.276,244.742
437.0,32617.5,7.98684,240.73,1899750.0,1533730.0,238.257,244.997
438.0,32618,7.98681,240.731,1902930.0,1531880.0,238.284,245.225
439.0,32618.5,7.98678,240.732,1906480.0,1526500.0,238.363,245.427
440.0,32619,7.98674,240.733,1910450.0,1517420.0,238.499,245.603
441.0,32619.5,7.9867,240.734,1914580.0,1504590.0,238.685,245.757
442.0,32620,7.98666,240.735,1918650.0,1488120.0,238.905,245.893
443.0,32620.5,7.98661,240.736,1922370.0,1468280.0,239.139,246.01
444.0,32621,7.98657,240.737,1925460.0,1445500.0,239.366,246.108
445.0,32621.5,7.98653,240.738,1927600.0,1420500.0,239.568,246.184
446.0,32622,7.98648,240.739,1928550.0,1394050.0,239.733,246.232
447.0,32622.5,7.98644,240.74,1928030.0,1366850.0,239.857,246.244
448.0,32623,7.9864,240.741,1925800.0,1339470.0,239.942,246.214
449.0,32623.5,7.98636,240.742,1921690.0,1312300.0,239.998,246.134
450.0,32624,7.98632,240.743,1915720.0,1285450.0,240.032,245.999
451.0,32624.5,7.98628,240.744,1908010.0,1258870.0,240.058,245.804
452.0,32625,7.98624,240.745,1898720.0,1232590.0,240.083,245.549
453.0,32625.5,7.98621,240.745,1888020.0,1206640.0,240.117,245.241
454.0,32626,7.98617,240.746,1876190.0,1181150.0,240.162,244.892
455.0,32626.5,7.98613,240.747,1863650.0,1156520.0,240.216,244.526
456.0,32627,7.98609,240.748,1850840.0,1133220.0,240.276,244.173
457.0,32627.5,7.98605,240.749,1838220.0,1111960.0,240.338,243.865
458.0,32628,7.986,240.749,1826240.0,1093540.0,240.396,243.627
459.0,32628.5,7.98595,240.75,1815290.0,1078410.0,240.45,243.469
460.0,32629,7.98591,240.751,1805640.0,1066840.0,240.498,243.383
461.0,32629.5,7.98586,240.752,1797500.0,1058500.0,240.542,243.348
462.0,32630,7.9858,240.752,1791020.0,1053150.0,240.585,243.345
463.0,32630.5,7.98575,240.753,1786260.0,1050470.0,240.631,243.355
464.0,32631,7.9857,240.754,1783190.0,1049880.0,240.685,243.37
465.0,32631.5,7.98565,240.755,1781660.0,1050880.0,240.746,243.39
466.0,32632,7.98559,240.756,1781240.0,1053060.0,240.812,243.427
467.0,32632.5,7.98554,240.757,1781300.0,1056050.0,240.88,243.492
468.0,32633,7.98548,240.758,1780970.0,1059310.0,240.942,243.596
469.0,32633.5,7.98542,240.759,1779560.0,1062030.0,240.992,243.742
470.0,32634,7.98537,240.76,1776580.0,1063410.0,241.023,243.922
471.0,32634.5,7.98531,240.761,1771700.0,1062740.0,241.033,244.124
472.0,32635,7.98526,240.762,1764950.0,1059270.0,241.016,244.329
473.0,32635.5,7.98521,240.763,1756870.0,1052510.0,240.971,244.524
474.0,32636,7.98517,240.764,1748270.0,1042340.0,240.892,244.696
475.0,32636.5,7.98512,240.765,1740210.0,1029010.0,240.778,244.835
476.0,32637,7.98508,240.766,1733510.0,1012990.0,240.627,244.94
477.0,32637.5,7.98505,240.768,1728710.0,994962,240.438,245.014
478.0,32638,7.98501,240.769,1726180.0,975663,240.212,245.058
479.0,32638.5,7.98497,240.769,1726120.0,955783,239.95,245.074
480.0,32639,7.98493,240.77,1728770.0,935919,239.653,245.063
481.0,32639.5,7.9849,240.771,1734030.0,916561,239.328,245.023
482.0,32640,7.98485,240.772,1741630.0,898041,238.99,244.949
483.0,32640.5,7.98481,240.773,1751080.0,880660,238.659,244.835
484.0,32641,7.98476,240.774,1761660.0,864668,238.364,244.672
485.0,32641.5,7.98471,240.775,1773020.0,850247,238.136,244.452
486.0,32642,7.98466,240.776,1784690.0,837554,237.996,244.169
487.0,32642.5,7.98461,240.777,1796080.0,826681,237.952,243.817
488.0,32643,7.98455,240.778,1806430.0,817643,237.996,243.395
489.0,32643.5,7.98449,240.779,1814910.0,810426,238.113,242.904
490.0,32644,7.98443,240.78,1820790.0,804961,238.285,242.351
491.0,32644.5,7.98437,240.78,1823720.0,800930,238.494,241.753
492.0,32645,7.98431,240.781,1823680.0,797813,238.725,241.135
493.0,32645.5,7.98426,240.782,1821090.0,795055,238.963,240.519
494.0,32646,7.9842,240.783,1816480.0,792062,239.201,239.931
495.0,32646.5,7.98415,240.784,1810360.0,788304,239.435,239.386
496.0,32647,7.9841,240.784,1803120.0,783520,239.662,238.893
497.0,32647.5,7.98406,240.785,1794860.0,777645,239.881,238.449
498.0,32648,7.98401,240.786,1785640.0,771010,240.093,238.049
499.0,32648.5,7.98398,240.787,1775580.0,764294,240.298,237.689
500.0,32649,7.98394,240.787,1764840.0,758415,240.492,237.375
501.0,32649.5,7.98391,240.788,1753400.0,754350,240.673,237.117
502.0,32650,7.98388,240.789,1741040.0,752926,240.836,236.931
503.0,32650.5,7.98385,240.79,1727660.0,754700,240.975,236.834
504.0,32651,7.98383,240.791,1713370.0,759808,241.088,236.84
505.0,32651.5,7.98381,240.792,1698570.0,767961,241.173,236.947
506.0,32652,7.98378,240.793,1683900.0,778492,241.23,237.146
507.0,32652.5,7.98376,240.794,1670120.0,790494,241.263,237.409
508.0,32653,7.98373,240.795,1657890.0,802943,241.272,237.703
509.0,32653.5,7.98371,240.796,1647670.0,814935,241.257,237.99
510.0,32654,7.98368,240.797,1639660.0,825851,241.223,238.234
511.0,32654.5,7.98365,240.798,1633820.0,835485,241.172,238.406
512.0,32655,7.98362,240.799,1629770.0,843934,241.11,238.493
513.0,32655.5,7.98359,240.8,1626980.0,851416,241.043,238.488
514.0,32656,7.98356,240.801,1624760.0,858165,240.98,238.399
515.0,32656.5,7.98353,240.802,1622550.0,864415,240.934,238.238
516.0,32657,7.9835,240.803,1619990.0,870263,240.918,238.02
517.0,32657.5,7.98348,240.804,1616790.0,875709,240.942,237.762
518.0,32658,7.98345,240.805,1612870.0,880873,241.017,237.476
519.0,32658.5,7.98342,240.806,1608260.0,885870,241.15,237.171
520.0,32659,7.98338,240.807,1603210.0,890841,241.333,236.855
521.0,32659.5,7.98335,240.808,1598110.0,895872,241.552,236.529
522.0,32660,7.98331,240.809,1593740.0,900953,241.786,236.194
523.0,32660.5,7.98326,240.81,1590710.0,906022,242.014,235.847
524.0,32661,7.98322,240.811,1589470.0,910981,242.213,235.488
525.0,32661.5,7.98316,240.812,1590240.0,915632,242.366,235.118
526.0,32662,7.9831,240.813,1592920.0,919895,242.458,234.745
527.0,32662.5,7.98304,240.814,1597470.0,923755,242.482,234.376
528.0,32663,7.98297,240.815,1603740.0,927250,242.437,234.022
529.0,32663.5,7.9829,240.816,1611610.0,930370,242.332,233.693
530.0,32664,7.98282,240.817,1620800.0,932896,242.185,233.395
531.0,32664.5,7.98274,240.817,1631070.0,934688,242.017,233.134
532.0,32665,7.98266,240.818,1642240.0,935644,241.857,232.912
533.0,32665.5,7.98258,240.819,1654280.0,935724,241.729,232.733
534.0,32666,7.9825,240.819,1667000.0,934916,241.646,232.605
535.0,32666.5,7.98242,240.82,1679800.0,933251,241.613,232.541
536.0,32667,7.98235,240.82,1691690.0,930765,241.62,232.557
537.0,32667.5,7.98227,240.821,1701600.0,927507,241.648,232.671
538.0,32668,7.9822,240.821,1708570.0,923627,241.677,232.9
539.0,32668.5,7.98213,240.821,1711980.0,919219,241.695,233.25
540.0,32669,7.98205,240.822,1711720.0,914424,241.697,233.716
541.0,32669.5,7.98198,240.822,1708240.0,909579,241.688,234.276
542.0,32670,7.98191,240.822,1702320.0,905109,241.676,234.9
543.0,32670.5,7.98184,240.822,1694980.0,901322,241.67,235.553
544.0,32671,7.98176,240.823,1687240.0,898606,241.677,236.208
545.0,32671.5,7.98169,240.823,1679980.0,897440,241.703,236.839
546.0,32672,7.98162,240.823,1673960.0,898326,241.748,237.431
547.0,32672.5,7.98155,240.823,1669730.0,901736,241.81,237.976
548.0,32673,7.98148,240.824,1667640.0,907997,241.884,238.477
549.0,32673.5,7.98141,240.824,1667830.0,917485,241.962,238.942
550.0,32674,7.98134,240.824,1670130.0,930458,242.036,239.378
551.0,32674.5,7.98127,240.825,1674140.0,946945,242.097,239.793
552.0,32675,7.9812,240.825,1679400.0,966743,242.139,240.196
553.0,32675.5,7.98113,240.825,1685360.0,989452,242.157,240.592
554.0,32676,7.98106,240.826,1691540.0,1014570.0,242.15,240.981
555.0,32676.5,7.981,240.826,1697720.0,1041450.0,242.117,241.362
556.0,32677,7.98093,240.826,1703860.0,1069590.0,242.059,241.73
557.0,32677.5,7.98087,240.827,1709830.0,1098310.0,241.975,242.072
558.0,32678,7.98082,240.827,1715470.0,1127090.0,241.866,242.374
559.0,32678.5,7.98077,240.828,1720550.0,1155620.0,241.733,242.612
560.0,32679,7.98072,240.828,1724870.0,1183410.0,241.576,242.763
561.0,32679.5,7.98067,240.829,1728360.0,1209660.0,241.397,242.808
562.0,32680,7.98063,240.829,1731060.0,1233440.0,241.202,242.728
563.0,32680.5,7.98058,240.83,1733050.0,1253890.0,240.999,242.521
564.0,32681,7.98054,240.831,1734400.0,1270410.0,240.801,242.2
565.0,32681.5,7.98049,240.832,1735110.0,1282820.0,240.625,241.801
566.0,32682,7.98044,240.833,1734930.0,1291460.0,240.483,241.37
567.0,32682.5,7.98039,240.833,1733430.0,1296650.0,240.383,240.955
568.0,32683,7.98034,240.834,1730280.0,1299010.0,240.326,240.596
569.0,32683.5,7.98028,240.835,1725500.0,1298620.0,240.31,240.314
570.0,32684,7.98023,240.836,1719230.0,1295310.0,240.332,240.108
571.0,32684.5,7.98018,240.837,1711650.0,1288770.0,240.385,239.959
572.0,32685,7.98012,240.838,1702850.0,1278960.0,240.464,239.843
573.0,32685.5,7.98007,240.839,1692940.0,1266320.0,240.564,239.742
574.0,32686,7.98002,240.84,1681930.0,1251620.0,240.679,239.641
575.0,32686.5,7.97998,240.841,1669880.0,1235810.0,240.806,239.537
576.0,32687,7.97994,240.842,1656910.0,1220190.0,240.941,239.436
577.0,32687.5,7.97991,240.843,1643120.0,1205570.0,241.082,239.348
578.0,32688,7.97988,240.844,1628710.0,1192320.0,241.226,239.284
579.0,32688.5,7.97986,240.845,1613980.0,1180560.0,241.369,239.257
580.0,32689,7.97983,240.846,1599340.0,1170140.0,241.506,239.275
581.0,32689.5,7.97982,240.847,1585070.0,1160990.0,241.634,239.341
582.0,32690,7.9798,240.848,1571310.0,1153000.0,241.75,239.453
583.0,32690.5,7.97979,240.849,1558100.0,1146170.0,241.853,239.605
584.0,32691,7.97979,240.85,1545430.0,1140600.0,241.941,239.786
585.0,32691.5,7.97978,240.851,1533440.0,1136410.0,242.018,239.984
586.0,32692,7.97978,240.852,1522290.0,1133840.0,242.086,240.184
587.0,32692.5,7.97978,240.853,1512070.0,1133040.0,242.15,240.373
588.0,32693,7.97978,240.854,1502730.0,1134080.0,242.212,240.545
589.0,32693.5,7.97978,240.855,1494120.0,1136890.0,242.275,240.695
590.0,32694,7.97978,240.856,1486060.0,1141320.0,242.337,240.825
591.0,32694.5,7.97978,240.857,1478400.0,1147120.0,242.399,240.939
592.0,32695,7.97977,240.858,1470840.0,1154000.0,242.458,241.04
593.0,32695.5,7.97976,240.859,1463230.0,1161630.0,242.513,241.133
594.0,32696,7.97975,240.86,1455570.0,1169750.0,242.563,241.213
595.0,32696.5,7.97974,240.861,1447840.0,1178170.0,242.607,241.278
596.0,32697,7.97972,240.863,1440040.0,1186690.0,242.646,241.323
597.0,32697.5,7.9797,240.864,1432180.0,1195090.0,242.678,241.344
598.0,32698,7.97968,240.865,1424410.0,1203170.0,242.703,241.339
599.0,32698.5,7.97965,240.866,1416790.0,1210770.0,242.721,241.307
600.0,32699,7.97962,240.868,1409340.0,1217840.0,242.733,241.246
601.0,32699.5,7.97958,240.869,1402100.0,1224320.0,242.738,241.153
602.0,32700,7.97954,240.871,1395150.0,1230210.0,242.735,241.029
603.0,32700.5,7.97949,240.872,1388590.0,1235590.0,242.721,240.878
604.0,32701,7.97945,240.874,1382420.0,1240430.0,242.693,240.709
605.0,32701.5,7.9794,240.875,1376700.0,1244480.0,242.643,240.531
606.0,32702,7.97936,240.877,1371630.0,1247340.0,242.563,240.358
607.0,32702.5,7.97931,240.878,1367330.0,1248480.0,242.444,240.205
608.0,32703,7.97927,240.88,1363960.0,1247280.0,242.282,240.086
609.0,32703.5,7.97923,240.881,1361750.0,1243370.0,242.081,240.006
610.0,32704,7.97919,240.883,1360760.0,1236520.0,241.861,239.965
611.0,32704.5,7.97916,240.884,1360850.0,1226740.0,241.648,239.958
612.0,32705,7.97913,240.886,1361710.0,1214340.0,241.473,239.976
613.0,32705.5,7.9791,240.887,1362870.0,1199890.0,241.363,240.008
614.0,32706,7.97907,240.889,1363870.0,1184150.0,241.331,240.046
615.0,32706.5,7.97905,240.89,1364260.0,1167900.0,241.375,240.078
616.0,32707,7.97903,240.891,1363630.0,1151820.0,241.481,240.102
617.0,32707.5,7.97902,240.892,1361680.0,1136290.0,241.625,240.118
618.0,32708,7.97901,240.893,1358270.0,1121530.0,241.784,240.128
619.0,32708.5,7.97901,240.894,1353300.0,1107630.0,241.938,240.14
620.0,32709,7.97901,240.895,1346600.0,1094600.0,242.076,240.159
621.0,32709.5,7.97902,240.896,1338030.0,1082470.0,242.197,240.192
622.0,32710,7.97902,240.897,1327650.0,1071210.0,242.302,240.246
623.0,32710.5,7.97903,240.897,1315760.0,1060870.0,242.393,240.326
624.0,32711,7.97903,240.898,1302920.0,1051470.0,242.473,240.434
625.0,32711.5,7.97903,240.899,1289870.0,1043020.0,242.543,240.571
626.0,32712,7.97903,240.9,1277530.0,1035580.0,242.604,240.73
627.0,32712.5,7.97902,240.901,1266930.0,1029210.0,242.655,240.899
628.0,32713,7.97901,240.902,1259070.0,1024000.0,242.693,241.063
629.0,32713.5,7.979,240.903,1254770.0,1020050.0,242.714,241.206
630.0,32714,7.97898,240.904,1254550.0,1017450.0,242.717,241.316
631.0,32714.5,7.97896,240.905,1258580.0,1016390.0,242.697,241.386
632.0,32715,7.97894,240.906,1266630.0,1017000.0,242.646,241.413
633.0,32715.5,7.97892,240.907,1278000.0,1019520.0,242.559,241.402
634.0,32716,7.97889,240.908,1291610.0,1024120.0,242.429,241.357
635.0,32716.5,7.97887,240.91,1306150.0,1030980.0,242.257,241.287
636.0,32717,7.97885,240.911,1320240.0,1040120.0,242.045,241.201
637.0,32717.5,7.97883,240.912,1332920.0,1051450.0,241.805,241.107
638.0,32718,7.97882,240.913,1343570.0,1064700.0,241.552,241.014
639.0,32718.5,7.97881,240.915,1352000.0,1079430.0,241.302,240.931
640.0,32719,7.9788,240.916,1358490.0,1095000.0,241.065,240.867
641.0,32719.5,7.97879,240.917,1363590.0,1110690.0,240.846,240.832
642.0,32720,7.97879,240.919,1367680.0,1125800.0,240.651,240.836
643.0,32720.5,7.97878,240.92,1371040.0,1139840.0,240.488,240.888
644.0,32721,7.97877,240.921,1373780.0,1152450.0,240.359,240.988
645.0,32721.5,7.97876,240.922,1375800.0,1163540.0,240.266,241.131
646.0,32722,7.97875,240.924,1376850.0,1173410.0,240.205,241.308
647.0,32722.5,7.97873,240.925,1376580.0,1182380.0,240.168,241.501
648.0,32723,7.97872,240.926,1374510.0,1190970.0,240.145,241.695
649.0,32723.5,7.9787,240.927,1370270.0,1199760.0,240.125,241.882
650.0,32724,7.97868,240.928,1363670.0,1209080.0,240.098,242.056
651.0,32724.5,7.97866,240.929,1354960.0,1219120.0,240.062,242.218
652.0,32725,7.97864,240.93,1344710.0,1229910.0,240.021,242.366
653.0,32725.5,7.97861,240.931,1333620.0,1241240.0,239.988,242.5
654.0,32726,7.97858,240.932,1322400.0,1252940.0,239.977,242.616
655.0,32726.5,7.97855,240.933,1311650.0,1264720.0,240.001,242.71
656.0,32727,7.97851,240.934,1301910.0,1276450.0,240.07,242.781
657.0,32727.5,7.97848,240.935,1293790.0,1287920.0,240.192,242.828
658.0,32728,7.97844,240.935,1287910.0,1298740.0,240.373,242.85
659.0,32728.5,7.97841,240.936,1284690.0,1308430.0,240.614,242.853
660.0,32729,7.97837,240.937,1284460.0,1316460.0,240.913,242.841
661.0,32729.5,7.97834,240.937,1287340.0,1322500.0,241.26,242.823
662.0,32730,7.97831,240.938,1293370.0,1326580.0,241.635,242.807
663.0,32730.5,7.97828,240.939,1302420.0,1328940.0,242.01,242.801
664.0,32731,7.97825,240.939,1314170.0,1330040.0,242.35,242.812
665.0,32731.5,7.97822,240.94,1328130.0,1330470.0,242.62,242.851
666.0,32732,7.97819,240.94,1343640.0,1330800.0,242.785,242.924
667.0,32732.5,7.97816,240.941,1360050.0,1331380.0,242.81,243.038
668.0,32733,7.97813,240.941,1376740.0,1332320.0,242.664,243.2
669.0,32733.5,7.9781,240.942,1393470.0,1333500.0,242.323,243.412
670.0,32734,7.97808,240.942,1410300.0,1334670.0,241.775,243.674
671.0,32734.5,7.97805,240.943,1427620.0,1335570.0,241.025,243.977
672.0,32735,7.97803,240.943,1446050.0,1336040.0,240.107,244.309
673.0,32735.5,7.978,240.944,1466370.0,1336080.0,239.081,244.649
674.0,32736,7.97798,240.945,1488960.0,1335920.0,238.029,244.973
675.0,32736.5,7.97796,240.945,1513750.0,1335960.0,237.046,245.257
676.0,32737,7.97793,240.946,1540410.0,1336580.0,236.233,245.481
677.0,32737.5,7.97791,240.947,1568060.0,1338220.0,235.671,245.634
678.0,32738,7.97789,240.948,1595660.0,1341140.0,235.391,245.714
679.0,32738.5,7.97786,240.949,1623100.0,1345380.0,235.356,245.731
680.0,32739,7.97783,240.949,1650480.0,1350660.0,235.483,245.694
681.0,32739.5,7.9778,240.95,1677040.0,1356460.0,235.688,245.616
682.0,32740,7.97776,240.951,1701900.0,1362010.0,235.903,245.507
683.0,32740.5,7.97772,240.952,1724840.0,1366690.0,236.088,245.382
684.0,32741,7.97767,240.953,1745520.0,1370150.0,236.229,245.254
685.0,32741.5,7.97762,240.954,1763610.0,1372200.0,236.332,245.14
686.0,32742,7.97756,240.956,1778790.0,1372500.0,236.411,245.051
687.0,32742.5,7.9775,240.957,1790860.0,1370760.0,236.48,244.997
688.0,32743,7.97744,240.958,1799690.0,1366620.0,236.552,244.986
689.0,32743.5,7.97737,240.959,1805450.0,1360000.0,236.633,245.018
690.0,32744,7.9773,240.96,1808520.0,1350810.0,236.721,245.096
691.0,32744.5,7.97724,240.96,1809370.0,1339210.0,236.812,245.217
692.0,32745,7.97717,240.961,1808480.0,1325260.0,236.901,245.377
693.0,32745.5,7.9771,240.962,1806250.0,1309170.0,236.985,245.569
694.0,32746,7.97702,240.963,1803060.0,1291410.0,237.068,245.786
695.0,32746.5,7.97695,240.964,1799190.0,1272700.0,237.156,246.021
696.0,32747,7.97688,240.964,1794600.0,1253920.0,237.254,246.267
697.0,32747.5,7.97681,240.965,1789180.0,1236030.0,237.371,246.521
698.0,32748,7.97674,240.966,1782760.0,1219850.0,237.505,246.777
699.0,32748.5,7.97667,240.966,1775250.0,1205990.0,237.652,247.029
700.0,32749,7.97661,240.967,1766850.0,1194850.0,237.805,247.272
701.0,32749.5,7.97654,240.968,1758090.0,1186610.0,237.956,247.498
702.0,32750,7.97648,240.969,1749740.0,1181130.0,238.098,247.694
703.0,32750.5,7.97642,240.969,1742620.0,1178030.0,238.228,247.849
